reading_speed,task_difficulty,reading_comprehension,engagement_level,error_rate,task_completion_time,mood_engagement_score,success_rate,performance_level,reading_fluency_score
-1.0696565175358983,-0.4338757931802179,-0.370508098590029,0.14437143966150903,2.2040396196799588,-0.9446769582689275,3,0.9936893561120692,0,13.394949138887242
1.3703972428747702,-0.6083412058183123,1.0176614668435024,-0.7373319802499277,0.019831868543658926,-0.7766000099949236,4,0.987448940728224,1,34.648459007809834
0.3003478151877199,0.13242164173677493,1.2038844371688162,-0.03551143700431859,-0.6447460294687366,-0.3210759454099383,4,0.8892297531036069,0,66.90597531970259
1.9611770946468796,-1.030700321823978,-1.0917008761393143,-1.1311590874752764,0.4194294736911304,-0.32693366574190597,6,0.9504927830444339,1,-49.81571841937725
0.7333451470287515,-0.612212027827626,-0.9519184600222356,-0.5305839068528373,0.7107961366555511,-0.7503322029552162,7,1.0717851287176097,1,-29.98666670863714
-1.3580618573630545,0.3889260318657467,-2.219300372747535,0.6291891221424294,0.5028902813014561,0.5250643733802367,1,0.6167866700938827,0,-48.63832240171945
0.08048296288373735,-0.03650150113384574,1.6259589153620633,-0.04367040790763672,0.00305478623466493,-0.982837554112497,7,1.1219174674555206,1,-91.82325809828933
0.8266262787930695,0.11254984403294375,-1.3510743662080213,-0.2172547802390395,-1.1592151378234585,1.3366891775820855,5,0.5617857532985814,1,11.737269594768653
-0.9078600962478692,0.8367725969228628,0.7153813154412441,0.6942691505268851,-1.0725883038097368,0.917278406837934,2,0.5622182647423748,0,-35.43547100382638
-0.22548503031823786,0.21218372478842326,-0.5164296438875717,0.17450161774570577,-0.2770347909704163,-0.3212521130773244,5,0.9192677380236618,1,44.95815195940388
-2.576954461376458,1.7181133123910237,0.1973157074055956,1.6589287002746902,-1.439675315839857,1.8254597443826845,4,0.4263980213689501,0,111.77969804034254
2.4744994810336163,-0.9707648825196156,1.0473177066214483,-1.2707948936854083,-0.27610741512177106,-1.3257255342454792,7,1.195850287855669,1,-35.209518260719044
-0.7755833690612138,0.8268500202982381,0.6227112239002686,0.6462510128420972,-1.189860434036396,0.6824103211419349,5,0.7028600515753649,0,17.873924308037683
-1.1743602806839406,0.9615281523269658,-2.438817158276429,0.8407187424581263,-1.092203593543738,-0.10337941643695225,5,0.8722904629831035,0,-126.94768959612364
1.7320567871241188,0.14790106684040744,0.40865281148067084,-0.4969395191369232,-2.214177477137621,-1.6487478092964776,5,1.2054997046632532,1,-87.25302408208172
1.5731580583831644,-1.3844712367800618,-0.12270893359572414,-1.1719638386507174,1.6986073972551694,-0.08301845131295499,6,0.8979002724109453,1,157.08606608340259
-0.4450183091822124,-0.7589166546358013,-2.246889333984605,-0.21436788986455316,2.329717580598092,1.0920601849832172,2,0.5245321673533028,0,121.36511567185612
0.47965396852383757,-0.11234182495681644,-0.9242331442683044,-0.2103509154753766,-0.23873414417960348,-1.6905510923033347,4,1.1845132449264142,1,-35.607006851138976
-0.3905627908488736,0.42419051630750004,-1.167779551267935,0.3291406414819782,-0.6182603171043317,0.39945626342112084,5,0.7638700395103545,1,51.06113782955853
-1.6699586644808813,0.43627001953351047,-0.8476339286190848,0.7537737646019192,0.7209163251927044,-1.5531571195943379,5,1.1848886313589815,0,-40.53461367546561
-0.7665514904033897,0.14098701819801834,0.241321934916781,0.31787839910414484,0.47568782016874,-0.7513499430297682,1,0.8920045717967071,0,-71.76751580215016
0.8556147409989134,-0.6884132302418633,0.45838670355148425,-0.6067721289557868,0.7661140866194722,-0.26457790475604614,5,0.9070477585904003,1,-101.1447265358934
-0.04004040718033264,0.1694335728651282,0.34767648353833636,0.09349975082761917,-0.37100435099479534,-1.7089056312597353,5,1.2184708139017535,1,-11.69309501550193
-0.09154666780661158,0.3378817964449072,-0.1891203907770335,0.19028615994510056,-0.7273359834485558,1.0340312722760847,4,0.5970442454364377,0,57.52997182250789
0.2601878091085391,0.8456039653885126,1.192507512477975,0.3160151566152254,-2.343720874594805,0.850740434843509,4,0.6365650491684317,1,111.57760747303539
-0.06760796056650875,0.021021282715263916,0.45768658605355206,0.03211009084069972,0.02098191690910778,-1.2027628437992788,5,1.10933731850296,1,101.72070994843621
0.36728586528980156,0.255922072275775,1.1243533598705027,0.001167760482618106,-1.0180034741502466,-0.7973972520260822,5,1.0219332004544228,1,-14.674566264880546
-0.7036058022220977,0.3406347513660414,0.015618333949603047,0.39199372259683174,-0.07928733147574074,-0.8579634383376188,5,1.0349923603968512,0,34.162965746457274
1.9440445272296278,-1.6779286524714585,-0.6039806259692295,-1.4326342434452586,2.018603478766064,-0.35488389622573147,7,0.9865193558327304,1,58.84676841970034
0.8799903178158662,-0.7348889167784504,0.09175248444837286,-0.6368041296636991,0.8535536098874731,-0.47792752116596254,3,0.8930497761191496,1,-39.68943321349538
-0.5796561835303944,0.049759191224973076,0.3676492929914216,0.21340077120558595,0.49857235640204245,1.4080970995472848,4,0.5163889200011488,0,-92.96826241462817
1.5972814392249186,-0.159729371189595,-0.1314725956716678,-0.5987698626696731,-1.318613721999277,-0.23937179620030957,3,0.8416128678831928,1,11.09891255788252
2.7853136257620967,-0.5072692082674751,-1.2565068942792563,-1.1526514512640187,-1.7406937082827758,-0.006609849473521723,7,0.9114252025218508,1,-106.55954251101059
-0.6653597477124392,0.6547697615274277,2.7596600389110777,0.5285160106804562,-0.8874726582067207,-0.28910297232734,2,0.8223358046028233,0,-18.51365369239493
-1.6919731223384131,0.4508916756334456,0.4200944904518413,0.76791918248742,0.7087539157890713,-0.7530547957843123,5,1.0123721687374385,0,-20.30145087130465
-1.5198776624767634,0.7732436068504339,0.02390304328495547,0.8645148918504953,-0.26269143137036033,1.3718179599222293,4,0.5242113555182261,0,-82.32144010702316
-0.7802384651889086,-0.2902133450771891,-1.2585049106753345,0.11777196974676442,1.5435305982680538,0.32133232901859377,5,0.7807149659755369,0,70.75298570915655
1.8196632146128655,0.2365422170418768,-1.5311075025557221,-0.4835669711228422,-2.5244023897136074,0.913463320882532,6,0.6830408659447924,1,-18.35169463707128
0.983909732667214,0.07203477270537667,0.4822489526806572,-0.28797561252369086,-1.2285174062490174,-1.0102637435892858,6,1.097831047570115,1,80.88860136718279
0.656203460639147,-0.6189553811694145,-0.41360553342164424,-0.5085255105498636,0.8097918273664589,-1.0526510307837795,6,1.106970509648035,1,-42.154847425443386
1.05944863351561,-0.9312437266959548,0.681359510442948,-0.7887254001107973,1.1411652716579705,0.4582087970043984,6,0.7812019357413582,1,52.14943579157851
-1.6689195927541498,0.42742828614809353,-1.151014083619507,0.7492384906440153,0.7414005456969794,0.07748132436660649,4,0.803293631825355,0,-27.51054732695197
1.3821820714379291,-1.191748478897981,0.29562448874709507,-1.0179947014026296,1.432188421106897,2.5437042768641516,4,0.2715315719741757,1,13.823630552785843
1.9705617182058655,-0.057790273920514085,-0.5482872964906009,-0.6726237495609751,-1.9669287563218671,1.0540663866255353,3,0.5627243141564906,1,-33.37996268006643
0.09076439117403945,0.5970160032500273,-0.8254105299789551,0.25354270407334917,-1.5553014671726297,0.22933964046864408,5,0.8005502454684269,1,-77.03505030130353
-1.0195357899482316,0.0502895018887947,-0.7341737987784958,0.3576784756841957,0.967854420508534,-0.6657521527999726,1,0.873548147487944,0,15.401516408586868
1.180678340493937,-0.01098347363531235,0.02538842054241018,-0.3917908451405735,-1.2362469774398837,-1.4320180684354447,6,1.1887688714615905,1,-22.95556946750642
-0.6638599972813359,0.6998159700967203,0.34980002456790754,0.5493976380351099,-0.9991017824896424,0.026534050694600575,4,0.8142787810650827,1,48.108002367056955
0.6640066001907508,-0.5041734405426703,0.820344012612456,-0.4566208501106095,0.5210909070320509,-0.9876567391896502,7,1.1229565705020783,1,-86.84700786263824
-1.8373382189576453,0.30834648125251046,-0.4081008391602206,0.7478826940378136,1.2124281290907604,0.9834208746219706,2,0.5479567581430381,0,81.5511077219169
1.2133734875309548,-0.15399780863167303,-0.7632861041785816,-0.4703506957637044,-0.9219133704571894,-1.6406617763724296,6,1.233756210418598,1,-53.44841119912185
-1.2217076521647443,-0.2200039977665464,0.8970661968871322,0.2956301364438662,1.8443231378056928,0.7451276694325093,2,0.5993370623899688,0,-46.409134047804486
1.388979244509299,-0.7352667754241133,-0.9218598131253132,-0.8036373870681429,0.30996695419804854,-2.5188101246762247,4,1.3631008007266399,1,-138.4228937947748
0.5956447199701553,0.33654819446524453,-0.08343796979036086,-0.035347898801653704,-1.4592268676806124,0.9211068847462525,6,0.6813927759938574,1,92.38672390721771
-0.12042767448949943,0.54465632183273,1.1941094030473725,0.2978489148570411,-1.2014832474554544,1.0900412653368232,4,0.5849674827690292,1,55.61604871178014
-0.7805385472252375,0.07830084819699884,-0.039307287627631186,0.2927159085900736,0.6437610484147238,-0.6451893374394659,3,0.9291144343715492,0,-5.271098283586066
-1.5563386442675387,1.035993683752347,0.02246589281204638,1.0011177216912066,-0.8654492119606938,-0.5775371452306474,3,0.9145274040116308,0,6.291510691263193
-1.131598819011737,0.3688965456492988,0.39792704994680894,0.545537013592908,0.3095448708374805,0.5030148901083903,2,0.6515409355715505,0,-13.291836389645809
0.8768509232253777,0.9881892416466895,0.849102110743144,0.1817575027102826,-3.351681324941178,-1.1275929289898583,7,1.1531293318335412,1,-7.249822809785004
-0.7408752776060394,0.2484535104173909,-0.5057467042619367,0.3604601325622143,0.18573440095004579,-1.7380466779109525,4,1.194754148090083,0,-73.84149196593667
-1.4226197276104604,1.1283380252968158,-0.5089636257074988,1.0011490644719225,-1.2340496420189209,0.768510043820851,3,0.6242954015959339,0,4.667119704965257
-1.3939645633088782,0.0704274002540611,0.058022734808395225,0.4898292020200336,1.3192268070909297,1.343626541432704,5,0.5602899327818652,0,-62.26717206323142
-0.2700127142903461,-0.4560028255096322,-0.9980606273144129,-0.1279476468212483,1.4026362922740665,0.46281451549349795,4,0.7202088599335209,1,-12.109125963501011
-0.5904461897040771,0.6450542598345724,0.32674476460232005,0.49937806370620286,-0.9438842121032424,1.5372240295063724,5,0.5185468296549509,0,-32.8243804640036
0.8638347680672003,-0.13722459029205716,0.7307641190665245,-0.34794592127222584,-0.5889498496232964,2.3368030122968753,1,0.22614320877720245,0,138.1733485030157
0.6225966943064716,0.20855850217651006,0.501782736167545,-0.10489870055067631,-1.1754467630439889,1.3147520416438283,5,0.5665157946689082,1,86.61110707154722
-1.3244107752638405,1.0578322828693953,-0.684629825760004,0.9355410913563176,-1.1669030167609262,1.9362264320142106,2,0.342514729747573,0,0.8988232789126094
0.7402418386342272,0.2942134321074455,-0.06717829004935526,-0.102778323465512,-1.5105128948265814,0.4458140257657374,6,0.7838744715226749,1,66.17340293729357
-0.23542304735973507,0.4196290600072025,-1.2392583948534726,0.27618030156723616,-0.7730854561081432,1.3361150881338886,2,0.47190953731705493,0,-16.68311918004687
-0.07835578106684737,0.3183545460483833,-0.5827586576115821,0.17670225585005964,-0.6937523923257333,0.09589142842259776,4,0.7993240820143882,0,-71.8078248607504
1.2492900789642305,-0.39585867837375366,-1.3526702858435344,-0.5968641621851877,-0.3695947939124389,-2.2133928746884903,4,1.2972473442080035,1,-223.46381273574698
-0.7309448849904976,0.26680322111573285,0.46320629209912306,0.36591493305516426,0.13029209697270694,-1.329267668757701,5,1.1366140358138903,0,28.957640357982392
-0.012814400561458106,0.012898521840939873,-0.4500128579958137,0.010315559891748299,-0.017795777638104138,-1.5353780536886623,7,1.2410551447317253,1,-65.03786051552987
0.27396389098576934,0.955493885428732,-0.6122367345077503,0.3636430726649748,-2.626862879673275,-0.4540900945672549,7,1.007909997877753,1,-115.92919694643457
0.2926030731647018,0.17179820285621258,-0.4501892648514116,-0.014292990688204329,-0.7326374872488117,0.9868791267978142,1,0.5172110967263973,0,10.389538815741105
-0.7735804112220235,0.0037768528896503476,0.6295295842218108,0.25507892037038965,0.8183411051970356,1.3834662239467375,4,0.5216997801291923,0,5.845004019656487
-0.3800921464757503,1.6272362636643194,0.6934789119139937,0.8965108522917138,-3.567883466656874,-0.4684385069140576,7,1.0110037738469544,1,-9.61906114284994
0.22342968057680357,-0.18432149257510855,-0.38502181171286365,-0.16060910374139248,0.21118047855137612,-1.068680441563893,3,1.020426739136939,1,54.417899849979044
1.1324962600043706,-0.9563003957314777,0.18142662011397137,-0.8245311893980074,1.1242204452194455,1.4409209997252608,6,0.5693114963021625,1,143.55476444605137
1.6256637636225135,-1.3666848436814893,-0.5482687949250771,-1.1807163882650995,1.5989944863476286,-0.4542454363077201,4,0.9179434923531031,1,14.654437844635341
0.5923963007810358,-0.47896769919994836,-0.5574230531083212,-0.42121494375641577,0.5361339931693785,-0.03370795377263494,3,0.7972680415667012,1,-59.74748798606266
-1.6756067440107647,0.1343567326108608,-0.4173668136050844,0.6123769282383844,1.4643773909617706,0.19550411317781113,3,0.7478457941819376,0,-4.458802468055324
-1.3456648338110606,-0.037962633085782134,1.230874513154735,0.422587961384981,1.5322974849918807,0.25390513251569724,1,0.6752534832114014,0,145.3900644289885
-1.1338906253518313,0.8379354570365307,-1.6431888111541673,0.768828164182036,-0.8336241252841264,0.8561285823848163,1,0.5454032675734442,0,35.27214617982654
-1.370085159458374,-0.3704598539090155,-0.18452535765584954,0.27282667431893703,2.370541664545275,0.6977582745466575,4,0.6695507565626289,0,89.97753381363387
-1.041849105036455,0.02328784393245807,-1.876552706041874,0.3521730984499348,1.0576760656314912,-0.9639212667303944,2,0.967838775408292,0,-46.15944598371934
-0.6146000380245674,0.631813319212876,-0.26451484131061076,0.5010042432689366,-0.8857039416185574,-2.867387744772828,3,1.4082604099148024,0,-79.82605246917086
-0.4463980032494711,0.5827601812415373,0.0005279588565972928,0.4226574502292354,-0.9458326583932422,-0.5437580853351359,5,0.967244030684948,0,12.904270055193344
-1.0411025087047472,0.8716272016640149,0.2658782296520485,0.7544327543661171,-1.0151792135118871,0.48364940648449306,5,0.7457164824139109,0,95.128628708564
0.943066183242395,-0.7917557825836344,1.5781180575621845,-0.6844376528626392,0.9249723848913407,0.9284412734083676,3,0.5898113497814521,1,1.347892117206439
-0.054346687749997624,0.4082275614284379,-0.43676423723821745,0.2114824181742751,-0.9389505372690066,0.3476389457556672,6,0.8050427858956073,1,13.990899458921454
-0.8219286979264323,0.7407654477794346,-0.10322175293249623,0.6205816860479064,-0.9300204987578736,-1.462787726709935,4,1.1354033636304313,0,-42.53663209498947
-0.26328859627829215,-0.08414626457765671,0.8902475008365087,0.04628224083602103,0.487188662287973,-1.1245127016550733,5,1.0924651793769693,0,19.238420881480582
0.4699633783207091,0.09396438008918104,-0.29396694766418224,-0.10929371761578101,-0.7322671943216712,-1.8610875946300753,5,1.251283984435284,1,-41.33307271727066
0.9720723015337207,-0.247139744036178,0.8691560643892732,-0.43553570514120765,-0.4362747510814894,0.2796527749989731,4,0.759701828041964,1,36.60204145691922
-0.4069217932065444,-0.14032010808087012,-0.1344967844017327,0.06665854556800492,0.7780493402488564,-0.0761238164896933,3,0.8064136650416373,0,8.22033896827056
-1.1216761941336244,0.6659416576186394,0.8539759765522237,0.683224511281702,-0.42659859983889614,0.6633596113878568,2,0.6169677275055545,0,-60.91291531889708
-0.8709609446138056,-0.10888968915157743,-0.5923559556520536,0.23350750974309198,1.1977038971988485,-0.5842109742608103,5,0.9759664016775069,0,78.68040574257012
1.1686485415245338,0.019327878174622712,2.3638724946193608,-0.3734704686100941,-1.2974126961171988,0.774077679797391,4,0.6530949190635706,1,27.679085005766588
-1.6956463572022686,0.36973921490636297,2.98525900260341,0.7306181852813928,0.9108972021046016,-1.3823057664657143,4,1.1180500043500032,0,-18.45753560804967
-1.1282952479165813,0.22501106219633477,1.7586204841951334,0.47618727419268836,0.6574489615043173,0.7687941575921453,1,0.564234141552878,0,34.285655257143105
0.9855215928773686,-0.1297877252372194,-0.35976864578908574,-0.38426031449190273,-0.7372932280203961,1.7904307129889885,3,0.40395091104976333,1,86.487586175044
-1.048346906991923,0.23572931191042007,0.6683404887180808,0.45509585261287766,0.5457421224256729,-0.2710517582745512,5,0.9084436379364621,0,11.721211407026695
-0.011410863665942017,0.3676941906688007,-2.1533429198712444,0.1781927895282147,-0.8858805392772774,0.4962001391039464,6,0.7730103185516359,1,47.409154898509485
1.427448723626266,-1.2862702462690474,0.7579218499236196,-1.0776628928751222,1.6146308061496812,0.5500661519803904,5,0.7313958366029782,1,-18.927345432082024
1.1009468548085939,-0.9286104971575855,-2.7475048427252347,-0.8010634496478455,1.090339402642999,-0.277312139250094,6,0.9397934887598178,1,-14.62127206572778
-3.1503248055942588,2.0267044223585207,-2.6042138566271342,1.9930770539598124,-1.5800206750222312,0.28203658984515867,1,0.6691878346531555,0,132.30815248250488
-0.7841139219879596,0.7436932261051167,-0.39247110606087293,0.6095894281206151,-0.9776252981677451,2.1992838323040975,3,0.3157948192887129,1,99.09704396699868
0.8990672670811085,-0.6914039804003546,-0.18689615816198485,-0.6224184202724306,0.7269340172499275,-0.3630920508962322,4,0.8982891817240768,0,-6.854593450273793
-2.111879848850791,1.4799882388669103,-0.573601772896901,1.3936721103744465,-1.355588898518359,-1.374771143785237,4,1.116425404079085,0,-33.15767363906646
-1.0247116694844207,-0.18585845705702086,0.3278795241593574,0.24733012711120547,1.5501794730317042,0.37805210442968756,1,0.6484851614575167,0,-11.673401961755566
0.8838455533174182,-0.5985651665583442,-0.6355578414044034,-0.573386087311455,0.5164605471124514,0.49497390063429,5,0.7432747176376281,1,4.107659080607462
1.6794108423746419,-1.1669767004821137,-0.3871306497895146,-1.1035605789700205,1.0537123338454109,-3.399258985861876,7,1.6429414230205697,1,-131.33672405559756
0.9239000327237596,0.15918792791563505,-0.20931381957936157,-0.2269763490456295,-1.377190146941394,-0.3291745766876274,7,0.9809759637800738,1,-69.76439287089745
-2.759929159137869,1.8310768919329672,-0.5132135664715852,1.7724354071887019,-1.5198433279278174,1.157858063192145,4,0.5703449604688712,0,-158.3073969514762
-1.4036870390425629,-0.8165651927901464,-0.8953463223630241,0.07216898274438706,3.4960943291669007,-1.423697879857904,5,1.156974889043309,0,8.401091826145784
0.9642292694174067,-0.5222806796593014,0.5345056484805503,-0.5635114247146517,0.24414336586013619,0.5718980820907634,3,0.6666884795028173,1,-112.9464261857968
1.0084934116845585,-0.931213227806713,-0.4911537471421047,-0.7720270883721017,1.19560199574492,0.6729526148392393,3,0.6448993032901766,1,-46.853873334941284
2.3418848371002996,-1.0344614322853818,-1.3386057997232488,-1.2575955336307494,0.021339862667873577,-1.8362655208081533,6,1.2759318985291999,1,47.611884125333106
0.6760855868361868,-0.582599440820221,0.6686548047579066,-0.49778586548674325,0.6997233366088546,-0.3541166852843762,6,0.9563539313442015,1,16.10794451076416
-0.45206243872520246,-0.7451270215993681,0.38680852068920263,-0.20551884376336202,2.303572317756946,-1.313662865045553,4,1.103249359251643,0,-103.66491083454315
-0.7680893211834914,-0.41384386588988836,1.0715431522348857,0.055136192381315695,1.8324993603777489,2.2223702017430087,3,0.31081698248977774,0,13.398348343988722
0.32954461318114314,0.2664728162315724,0.5514762752395233,0.01853098094297982,-1.003398424787518,0.46731096950030615,7,0.8092393435147944,1,36.94423263724052
-0.7061166482076024,0.651312861353082,-0.6475418056351592,0.5402205360056824,-0.8354280407157578,-0.4273602191152399,4,0.9121465556003486,0,11.193979638436847
0.47603175150225985,0.018878865793991447,1.0971527117536957,-0.14690579722386327,-0.5553637791457608,0.9412009912260779,4,0.6170601249487604,1,-20.477306387960645
2.2304912983992695,-0.04053315702997519,-0.2789629303318085,-0.7495424810365645,-2.2871482146382,0.7939765177576684,4,0.6488043714260645,1,81.40404952342062
0.8873852174650597,-0.8239420555586214,-0.09363618873917084,-0.6814776385563771,1.0631536450023034,1.5668150458308387,3,0.45216647390574627,1,-3.3612069768505553
-1.8655534753132348,0.15792640995406584,1.0450884740847535,0.6857524917569948,1.6100112773413118,2.0846431918882113,5,0.4005134048604164,0,-71.07347430322463
0.961774366183153,-0.8504639802716424,-0.1590452104000513,-0.7184178781867003,1.0483525417087796,0.1627720661059488,6,0.8449034126979167,1,1.0315132307660133
-0.6845494759333757,0.12953470960308416,1.5730197252148563,0.28559549076020263,0.4159352556993925,0.3971187163155344,2,0.674374056741484,0,-17.46505744178155
0.12748745124511995,-0.35325913314280466,0.17682087213939798,-0.20934989901261306,0.726445934259421,-1.2203424617660805,7,1.1731278005645904,1,-75.66712651216893
0.12363979604400421,0.45210957005722563,-0.5466800845872654,0.17402610596243814,-1.2365392752077555,0.02625932239046025,3,0.7843380174324847,1,-10.104244755821032
1.16400969213587,-0.98787880421765,0.9553005582377528,-0.8498320978593552,1.1676376003779545,0.489843234443896,5,0.7443809816187696,1,19.19072828332521
0.23144193715187,-0.20141611406336954,1.32579664754219,-0.17134322434139015,0.24436243836809668,-1.325629396430649,7,1.1958295588123389,1,-36.54839001527451
-0.8234067531806701,-0.34714719358406093,0.6220699903060487,0.10489329851547521,1.7287715568502398,-0.8166159224309882,5,1.0260770917241737,0,44.08265233457696
-1.4136062056917957,0.9959747342010041,-0.6163614080394775,0.9353965969174344,-0.9203967684011801,0.6169704335967718,3,0.6569700692289614,0,19.86819891278052
0.19000424293775575,0.15252238685167338,-1.6009039784765156,0.010154457605838225,-0.5757977250214588,-1.0479484719609706,5,1.0759565533211524,0,-126.04011947227214
-0.41349414144382024,1.0181483454788167,-1.148794035158656,0.6184588043974206,-2.044462049230024,-1.427060998677291,3,1.0977000379959252,1,-68.30432608803743
-0.8119873276525049,0.7127095661043158,-0.32789471651291785,0.6040152392823288,-0.872129559996768,0.8984722999228825,1,0.5362731998976908,0,-22.835392688668733
-2.0175645965599127,1.3828366645131336,-0.17585440443207118,1.3166966055042064,-1.2191947867205628,-1.466898801936108,3,1.1062897854473472,0,-50.388737905247815
0.6344438984532108,0.03401260567529087,-0.8671302157109003,-0.19159298640765293,-0.7617949228514992,-0.8748937400012442,4,1.008642838176013,0,-22.9104793524398
2.2185405765642456,0.10696571676915306,0.8903831635197862,-0.6756470640350525,-2.6346273522194306,0.14220630217942987,4,0.7893377615782172,1,-98.92973674371456
-1.2574740009882792,-0.2664946176601284,-1.1119670257741636,0.2852828170659732,1.9961381660578996,-0.9834649888620166,4,1.032052753681159,0,21.29418411010404
0.9250738868930759,-0.22662502392757253,1.9956674897839644,-0.4104139694836266,-0.4361033798974392,1.50653600584548,7,0.5851637199317006,1,-28.25009244746141
-1.917685812924665,1.4461301497755692,2.0895387216947734,1.3140244353419221,-1.4806371982631976,0.12338955731497357,2,0.7333949904669046,0,-25.096322436668817
-2.7729944286945525,1.7890491072887,-0.13427916218630415,1.7567727058546097,-1.4032140220997635,0.7626874538467244,3,0.6255508567992742,0,38.00652439150809
0.251617955025228,0.19979592055547082,-1.2207124259141586,0.012410253695871197,-0.7571761736279676,0.3349033174565782,3,0.7177888165944798,0,18.869307678287356
1.56135202006711,-1.4045967298641218,1.2289805024890619,-1.1776470520303313,1.7603935647325089,0.14214695654183274,4,0.7893505575658872,1,-22.397449115080367
-4.543441462057407,2.772193608212634,-0.01208894784605456,2.802919256241618,-1.9105295703059597,-0.13739605594635815,1,0.7596250627509056,0,36.81163689169274
-1.8256463596674741,-0.030055770068675932,1.341475915530881,0.5834957890923341,2.0264629258709395,0.9840856234089604,2,0.5478134263392791,0,111.37971054610293
0.48852981613995416,-0.3148495370079157,-1.5171736966716791,-0.30933911146285176,0.24639274266123934,-0.3354939474059066,7,0.9823385338537618,1,-4.3382334356705865
-1.1801182205256275,0.9348471996674931,0.15175799224874037,0.8299449396862423,-1.0208759862462062,1.6854840464566685,1,0.36657930136347194,0,77.79803798283156
2.164633600240614,-0.5883420829081938,0.8297324178791745,-0.9878933259832419,-0.8786791686740647,0.16099461153420463,5,0.8152866638972478,1,44.0531804761076
-1.0340172078912282,-0.6503218891002457,-0.9254246260595873,0.030007085317999952,2.694579612040401,-0.46943958550201237,2,0.8612196244096395,0,-75.60607982202916
